0,0.176373,
1,0.209887,
2,0.200628,
3,0.210054,
4,0.180352,
5,0.217877,
6,0.225674,
7,0.207021,
8,0.163907,
9,0.166818,
10,0.177116,
11,0.171622,
12,0.179087,
13,0.178797,
14,0.165617,
15,0.180617,
16,0.161691,
17,0.176299,
18,0.159223,
19,0.178972,
20,0.173746,
21,0.167311,
22,0.167579,
23,0.167843,
24,0.160255,
25,0.238326,
26,0.228847,
27,0.203179,
28,0.164781,
29,0.216306,
30,0.241387,
31,0.215423,
32,0.206888,
33,0.257988,
34,0.227088,
35,0.445498,
36,0.245966,
37,0.244718,
38,0.230478,
39,0.297628,
40,0.223419,
41,0.259376,
42,0.252622,
43,0.524857,
44,0.311196,
45,0.2135,
46,0.19813,
47,0.419021,
48,0.158044,
49,0.154757,
50,0.193186,
51,0.162152,
52,0.164635,
53,0.190255,
54,0.165562,
55,0.169057,
56,0.147352,
57,0.191761,
58,0.163145,
59,0.151453,
60,0.161599,
61,0.157152,
62,0.179474,
63,0.170226,
64,0.165318,
65,0.178974,
66,0.178518,
67,0.192043,
68,0.19339,
69,0.223062,
70,0.178188,
71,0.170288,
72,0.163685,
73,0.188704,
74,0.183702,
75,0.18829,
76,0.158799,
77,0.163099,
78,0.209324,
79,0.164331,
